TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
36.966167800,0.000450414,0.170261,1.22239,0.032232,0.284557,0.666572,0.730904,0.430064,0.198282,0.0548082,1.48573,0.753724
37.012607710,0,0.239018,1.12354,0.0789821,0.327457,0.775263,0.708795,0.235867,0.0654237,0.047445,1.93884,0.638709
37.059047619,0.23289,0.200441,0.978629,0.0144807,0.390472,0.979554,0.621202,0.00727464,0,0.0860659,2.37607,0.430899
37.105487528,0.000548535,0.822539,0.830594,0.139498,0.407214,0.831466,0.310404,0.29542,0.0200676,0.30111,1.78859,0.534833
37.151927438,0,1.20201,0.18284,0.502948,0.537189,1.04435,0.320939,1.07741,0.345007,0.618176,0.692119,0.445588
37.198367347,0.244657,1.23307,0.170325,0.593557,0.714322,0.896682,0.24388,1.22634,0.360042,0.755022,0.322865,0.379343
37.244807256,0.103279,1.23543,0.203057,0.556955,0.692013,0.963857,0.196416,1.3367,0.34792,0.772517,0.263109,0.422743
37.291247166,0.015968,1.19537,0.271981,0.465755,0.785459,1.07318,0.195586,1.45329,0.434944,0.428173,0.276693,0.415755
37.337687075,0.1011,1.04044,0.351568,0.38064,0.49249,1.22035,0.330962,1.31448,0.668081,0,0.417066,0.587046
37.384126984,0.482496,0.182122,0.073332,1.14346,0.410983,1.22519,0.62147,0.406315,1.32319,0.497191,0.635031,0.935633
37.430566893,1.01147,0.137907,0.253537,1.12845,0.870507,0.936922,0.805362,0.00578405,0.836169,0.40916,1.12014,0.523248
37.477006803,1.07142,0.242534,0.307081,0.992754,0.778975,0.999087,0.615101,0,0.692472,0.381661,1.31696,0.353829
37.523446712,1.2068,0.17746,0.290791,0.978561,0.767392,1.02897,0.490748,0.0142432,0.635289,0.418002,1.49569,0.296779
37.569886621,1.05804,0.0325109,0.272808,0.947908,0.588114,1.36684,0.300893,0.0108589,0.337254,0.500298,1.68789,0.17655
37.616326531,0.620161,0.0556491,0.274995,0.590588,0.419728,1.66564,0.114484,0,0.344721,0.573227,1.80613,0.124264
37.662766440,0.384399,0.216842,0.0902417,0.510575,1.27392,0.981415,0.178156,0,0.236736,0.357246,1.41348,0.0210968
37.709206349,0.303722,0.530722,0.0116178,0.520085,1.20224,1.36177,0.458308,0.300377,0.451831,0.603234,0.565907,0.250195
